year,length_mm,dry_weight_mg
2016,14.786,11.2337041722867
2016,13.561,8.0071792947163
2016,16.379,16.7684372227769
2016,12.65,6.0987649062068
2016,10.357,2.7873949072548
2016,9.323,1.8465794109531
2016,14.309,9.880247659895701
2016,15.202,12.5227247854684
2016,16.009,15.33357233581
2016,14.921,11.6406272475625
2016,11.276,3.8881639859418002
2016,10.345,2.7747724455157
2016,9.054,1.6465995947529999
2016,15.721,14.281615672904602
2016,10.416,2.8500782740492
2016,12.099,5.122968512984199
2016,10.325,2.7538296487824
2016,12.262,5.398523806599901
2016,12.446,5.722675748129499
2016,10.871,3.3693999187149
2016,18.326,26.029598012478
2016,9.635,2.1005690636035
2016,9.932,2.3656811442146
2016,14.876,11.503787203152
2016,9.082,1.6666255989084
2016,9.387,1.8967058214705002
2016,13.309,7.440237935865199
2016,13.852,8.701194079733801
2016,18.406,26.477294467812197
2016,9.444,1.9421963816126
2016,12.029,5.0079049242519
2016,10.931,3.4427934767402
2016,13.407,7.6570368283132
2016,10.4,2.8329767386166
2016,14.311,9.8856553124695985
2016,13.194,7.1916973637511
2016,14.109,9.350508712899801
2016,12.331,5.518433595015
2016,10.995,3.5223850171821995
2016,15.261,12.7140788431832
2016,16.136,15.815334280071601
2016,14.183,9.5439819224364
2016,12.643,6.0855631749403996
2016,14.736,11.085713986857
2016,15.067,12.0929528978654
2016,15.843,14.720446837524701
2016,12.499,5.8186757926556005
2016,12.337,5.5289534202002
2016,10.895,3.3986160857363004
2016,14.861,11.4584411621197
2016,13.402,7.6458631844627005
2016,9.179,1.7374061649244
2016,10.116,2.5419500842448
2016,10.155,2.5805329114600997
2016,9.151,1.7167493017067001
2016,9.064,1.6537310527987
2016,11.509,4.2123034553169
2016,14.491,10.381438863201701
2016,10.663,3.1239593370952
2016,9.618,2.0860963849857
2016,11.779,4.6126123397225
2016,15.986,15.2475068106998
2016,9.664,2.1254301260452
2016,9.063,1.6530168740628
2016,9.453,1.9494526712795999
2016,9.38,1.8911744743966
2016,9.495,1.9835825960563
2016,13.282,7.3813193169604006
2016,10.059,2.4863345166115
2016,21.598,49.5206665800296
2016,16.899,18.9510520109126
2016,15.377,13.096638964083
2016,15.57,13.752048756263001
2016,15.741,14.352878675273999
2016,12.517,5.8515507058273
2016,16.341,16.616644234511
2016,16.328,16.5649507025017
2016,15.394,13.153415468783901
2016,15.763,14.4315734151385
2016,14.056,9.2137458913547
2016,10.689,3.153887093894
2016,16.347,16.6405432558169
2016,13.163,7.1257707394503
2016,12.076,5.0849470946788005
2016,15.511,13.549157580778
2016,15.697,14.1964482075882
2016,11.251,3.8545238600663
2016,13.248,7.3076205064227
2016,13.003,6.7926311531273
2016,10.006,2.4354394524468
2016,11.77,4.5988298038388
2016,10.318,2.7465275509148004
2016,11.063,3.6084437293573
2016,9.402,1.9085992623595
2016,10.772,3.250855569363
2016,12.446,5.722675748129499
2016,10.175,2.6004872648693
2016,15.166,12.407024860084999
2016,12.326,5.509678464578499
2016,13.445,7.742354328352
2016,11.283,3.8976222675218
2016,9.88,2.3175596624034003
2016,10.583,3.0331991251466
2016,12.468,5.7623805009201
2016,10.821,3.3091339298538
2016,11.053,3.5956908990391003
2016,11.832,4.6944010087779
2016,10.688,3.1527320948826
2016,9.277,1.8111652179634
2016,12.08,5.0915443721876
2016,12.379,5.6030108584603
2016,13.146,7.0898090523294
2016,10.906,3.4120696807976
2016,9.749,2.1995617602619
2016,10.214,2.639728441725
2016,10.817,3.3043475769795
2016,14.506,10.4235733177643
2016,10.844,3.3367557120747997
2016,13.104,7.0015419090502995
2016,12.358,5.565890429186701
2016,11.191,3.7746719342849997
2016,11.569,4.2989324866944
2016,12.269,5.4105992989776
2016,12.91,6.6044053979603
2016,9.844,2.2846744184346
2016,13.004,6.7946765374174
2016,10.045,2.4728143058348
2016,12.155,5.2164273835288
2016,9.473,1.9656500138436
2016,13.529,7.9334609447208
2016,10.969,3.4898875464309
2016,10.155,2.5805329114600997
2016,10.249,2.6753187346564
2016,10.486,2.9258028673398
2016,10.759,3.2355230874998
2016,9.784,2.2306393726242
2016,11.251,3.8545238600663
2016,11.227,3.8224336828448
2016,11.306,3.9288201300435
2016,9.256,1.7951671175516
2016,11.47,4.156696026454799
2016,10.323,2.7517418619266003
2016,9.207,1.7582475286631
2016,13.376,7.5879558181593
2016,9.561,2.0381116710828997
2016,13.304,7.4293007558846
2016,10.31,2.7381999601520004
2016,13.063,6.9161681543875995
2016,9.868,2.3065590186649003
2016,9.138,1.7072210306378
2016,21.267,46.6151815367
2016,18.168,25.1619830095588
2016,11.432,4.103041975869
2016,12.092,5.1113744467341
2016,9.72,2.1740569302009
2016,20.405,39.643890757761895
2016,17.383,21.1663417449968
2016,11.081,3.6314836531607004
2016,10.672,3.1342949077968
2016,17.338,20.952631007986
2016,15.199,12.513052564446
2016,20.17,37.8862025437632
2016,18.093,24.7577639794829
2016,9.741,2.1925038134643002
2016,17.231,20.4509281980616
2016,15.844,14.724084775503
2016,12.812,6.4102913105978
2016,15.463,13.385744757244101
2016,9.681,2.1401053219472
2016,14.897,11.5674959674418
2016,15.183,12.4615612952691
2016,13.447,7.7468642412702
2016,13.922,8.8746117900123
2016,14.059,9.2214471657877
2016,9.182,1.7396303241945001
2016,11.204,3.7918676660661
2016,11.652,4.4209474085533005
2016,10.675,3.1377457491594
2016,9.286,1.8180539424995001
2016,9.568,2.0439598125155
2016,11.772,4.601889936074
2016,9.979,2.4098120894351003
2016,9.696,2.1531165586405003
2016,16.82,18.606566599998
2016,16.142,15.838369951107302
2016,9.874,2.3120544691243
2016,12.002,4.9640416535484
2016,10.652,3.1113614600792996
2016,10.332,2.7611461918441997
2016,9.962,2.3937796967931
2016,9.254,1.7936489960711
2016,10.273,2.6999291523845996
2016,10.897,3.4010592509228
2016,9.517,2.0016367062769
2016,10.804,3.2888275239105
2016,9.142,1.7101486015460001
2016,10.959,3.4774481574357
2016,9.774,2.2217269111056
2016,9.747,2.1977956899344
2016,9.921,2.3554401332979
2016,10.633,3.0896906353283997
2016,10.838,3.3295335426565997
2016,9.589,2.0615792181819
2016,11.35,3.9890206368833003
2016,12.375,5.5959261314912006
2016,16.304,16.4698311852259
2016,9.947,2.3796995416705
2016,14.222,9.6471387568333
2016,10.116,2.5419500842448
2016,9.052,1.6451760554931
2016,9.5,1.9876751121877
2016,9.038,1.6352369222138998
2016,16.149,15.865276464843
2016,14.919,11.6345198615721
2016,11.72,4.5228177192151
2016,14.831,11.3681484945808
2016,14.955,11.744818485618602
2016,12.743,6.2761906070672
2016,12.224,5.3333209080188
2016,10.661,3.1216659941816003
2016,14.634,10.7883202188341
2016,10.546,2.9918932434806003
2016,9.688,2.1461699251728
2016,15.824,14.6514530894636
2016,10.079,2.5057444850591004
2016,10.006,2.4354394524468
2016,10.087,2.5135399760423
2016,13.435,7.7198340799861995
2016,10.55,2.9963384317596
2016,16.605,17.6926424175635
2016,13.94,8.919617778751899
2016,15.344,12.9869468868664
2016,10.172,2.5974868127533
2016,10.339,2.7684771988603
2016,9.635,2.1005690636035
2016,10.042,2.469924254647
2016,11.393,4.0485139163617
2016,13.701,8.335710207421
2016,13.606,8.111707126484099
2016,14.048,9.1932325714586
2016,10.794,3.276926005829
2016,13.357,7.5458458745243995
2016,12.294,5.453890291856499
2016,11.355,3.9959047980455
2016,11.784,4.6202825803198
2016,10.635,3.0919664662980004
2016,11.342,3.9780243518078002
2016,11.953,4.8851693662492
2016,9.927,2.3610220381778
2016,9.84,2.2810420720548
2016,10.893,3.3961742275569997
2016,10.876,3.3754711385436003
2016,10.51,2.9521071624484
2016,9.508,1.9942362105213
2016,10.541,2.9863436652538002
2016,10.252,2.6783858657281003
2016,9.907,2.3424539037682
2016,12.792,6.3712041298167
2016,11.445,4.1213389212834
2016,9.327,1.8496830816189
2016,9.361,1.8762213575205
2016,9.008,1.6140893915326
2016,13.545,7.970256660507
2016,10.249,2.6753187346564
2016,11.651,4.4194621833356
2016,12.411,5.6599293709069
2016,11.032,3.5690192169615
2016,10.969,3.4898875464309
2016,11.151,3.7221260301559003
2016,9.076,1.6623191295343
2016,9.097,1.6774281136642
2016,10.452,2.8888376817046
2016,11.232,3.8291026702735
2016,10.121,2.5468724379450003
2016,9.584,2.0573739043975
2016,10.573,3.0219937673856
2016,12.854,6.492955290402801
2016,11.173,3.7509583978517
2016,14.075,9.262601606204
2016,9.331,1.8527906347152001
2016,9.416,1.9197498234575
2016,9.54,2.0206419833456
2016,9.667,2.1280144051965
2016,15.112,12.2349697394217
2016,15.129,12.2889423761586
2016,15.5,13.5115783381838
2016,11.657,4.4283791099791
2016,15.569,13.748591194848698
2016,13.383,7.603514026426899
2016,16.612,17.7218604157062
2016,9.669,2.1297385572441
2016,11.706,4.5017030117289005
2016,12.629,6.0592235585557
2016,11.386,4.0387842396414
2016,12.814,6.4142098246447
